CSDUID,CSD,Period,IndicatorSummaryDescription,UnitOfMeasure,OriginalValue
4819011,Wembley,2007,New Temp. Residents,,0.00000
4819011,Wembley,2008,New Temp. Residents,,0.00000
4819011,Wembley,2009,New Temp. Residents,,0.00000
4819011,Wembley,2010,New Temp. Residents,,0.00000
4819011,Wembley,2011,New Temp. Residents,,0.00000
4819011,Wembley,2012,New Temp. Residents,,0.00000
4819011,Wembley,2013,New Temp. Residents,,0.00000
4819011,Wembley,2014,New Temp. Residents,,0.00000
4819012,Grande Prairie,2014,New Temp. Residents,,795.00000
4819012,Grande Prairie,2001,New Temp. Residents,,200.00000
4819012,Grande Prairie,2002,New Temp. Residents,,190.00000
4819012,Grande Prairie,2003,New Temp. Residents,,170.00000
4819012,Grande Prairie,2004,New Temp. Residents,,145.00000
4819012,Grande Prairie,2005,New Temp. Residents,,195.00000
4819012,Grande Prairie,2006,New Temp. Residents,,175.00000
4819012,Grande Prairie,2007,New Temp. Residents,,245.00000
4819012,Grande Prairie,2008,New Temp. Residents,,410.00000
4819012,Grande Prairie,2009,New Temp. Residents,,500.00000
4819012,Grande Prairie,2010,New Temp. Residents,,445.00000
4819012,Grande Prairie,2011,New Temp. Residents,,470.00000
4819012,Grande Prairie,2012,New Temp. Residents,,615.00000
4819012,Grande Prairie,2013,New Temp. Residents,,735.00000
4819014,Sexsmith,2001,New Temp. Residents,,5.00000
4819014,Sexsmith,2002,New Temp. Residents,,5.00000
4819014,Sexsmith,2003,New Temp. Residents,,5.00000
4819014,Sexsmith,2004,New Temp. Residents,,5.00000
4819014,Sexsmith,2005,New Temp. Residents,,15.00000
4819014,Sexsmith,2006,New Temp. Residents,,10.00000
4819014,Sexsmith,2007,New Temp. Residents,,5.00000
4819014,Sexsmith,2008,New Temp. Residents,,15.00000
4819014,Sexsmith,2009,New Temp. Residents,,0.00000
4819014,Sexsmith,2010,New Temp. Residents,,10.00000
4819014,Sexsmith,2011,New Temp. Residents,,5.00000
4819014,Sexsmith,2012,New Temp. Residents,,5.00000
4819014,Sexsmith,2013,New Temp. Residents,,15.00000
4819014,Sexsmith,2014,New Temp. Residents,,10.00000
4819038,Peace River,2014,New Temp. Residents,,205.00000
4819038,Peace River,2001,New Temp. Residents,,20.00000
4819038,Peace River,2002,New Temp. Residents,,30.00000
4819038,Peace River,2003,New Temp. Residents,,30.00000
4819038,Peace River,2004,New Temp. Residents,,15.00000
4819038,Peace River,2005,New Temp. Residents,,20.00000
4819038,Peace River,2006,New Temp. Residents,,35.00000
4819038,Peace River,2007,New Temp. Residents,,30.00000
4819038,Peace River,2008,New Temp. Residents,,85.00000
4819038,Peace River,2009,New Temp. Residents,,140.00000
4819038,Peace River,2010,New Temp. Residents,,115.00000
4819038,Peace River,2011,New Temp. Residents,,130.00000
4819038,Peace River,2012,New Temp. Residents,,185.00000
4819038,Peace River,2013,New Temp. Residents,,195.00000
4813006,West Cove,2001,New Temp. Residents,,0.00000
4813006,West Cove,2002,New Temp. Residents,,0.00000
4813006,West Cove,2003,New Temp. Residents,,0.00000
4813006,West Cove,2004,New Temp. Residents,,0.00000
4813006,West Cove,2005,New Temp. Residents,,0.00000
4813006,West Cove,2006,New Temp. Residents,,0.00000
4813006,West Cove,2007,New Temp. Residents,,0.00000
4813006,West Cove,2008,New Temp. Residents,,0.00000
4813006,West Cove,2009,New Temp. Residents,,0.00000
4813006,West Cove,2010,New Temp. Residents,,0.00000
4813006,West Cove,2011,New Temp. Residents,,0.00000
4813006,West Cove,2012,New Temp. Residents,,0.00000
4813006,West Cove,2013,New Temp. Residents,,0.00000
4813006,West Cove,2014,New Temp. Residents,,0.00000
4813007,Yellowstone,2014,New Temp. Residents,,0.00000
4813007,Yellowstone,2001,New Temp. Residents,,0.00000
4813007,Yellowstone,2002,New Temp. Residents,,0.00000
4813007,Yellowstone,2003,New Temp. Residents,,0.00000
4813007,Yellowstone,2004,New Temp. Residents,,0.00000
4813007,Yellowstone,2005,New Temp. Residents,,0.00000
4813007,Yellowstone,2006,New Temp. Residents,,0.00000
4813007,Yellowstone,2007,New Temp. Residents,,0.00000
4813007,Yellowstone,2008,New Temp. Residents,,0.00000
4813007,Yellowstone,2009,New Temp. Residents,,0.00000
4813007,Yellowstone,2010,New Temp. Residents,,0.00000
4813007,Yellowstone,2011,New Temp. Residents,,0.00000
4813007,Yellowstone,2012,New Temp. Residents,,0.00000
4813007,Yellowstone,2013,New Temp. Residents,,0.00000
4811024,Warburg,2001,New Temp. Residents,,0.00000
4811024,Warburg,2002,New Temp. Residents,,0.00000
4811024,Warburg,2003,New Temp. Residents,,0.00000
4811024,Warburg,2004,New Temp. Residents,,0.00000
4811024,Warburg,2005,New Temp. Residents,,0.00000
4811024,Warburg,2006,New Temp. Residents,,0.00000
4811024,Warburg,2007,New Temp. Residents,,0.00000
4811024,Warburg,2008,New Temp. Residents,,0.00000
4811024,Warburg,2009,New Temp. Residents,,15.00000
4811024,Warburg,2010,New Temp. Residents,,0.00000
4811024,Warburg,2011,New Temp. Residents,,5.00000
4811024,Warburg,2012,New Temp. Residents,,0.00000
4811024,Warburg,2013,New Temp. Residents,,0.00000
4811024,Warburg,2014,New Temp. Residents,,0.00000
4811026,Breton,2014,New Temp. Residents,,0.00000
4811026,Breton,2001,New Temp. Residents,,0.00000
4811026,Breton,2002,New Temp. Residents,,0.00000
4811026,Breton,2003,New Temp. Residents,,0.00000
4811026,Breton,2004,New Temp. Residents,,0.00000
4811026,Breton,2005,New Temp. Residents,,0.00000
4811026,Breton,2006,New Temp. Residents,,0.00000
4811026,Breton,2007,New Temp. Residents,,0.00000
4811026,Breton,2008,New Temp. Residents,,0.00000
4811026,Breton,2009,New Temp. Residents,,0.00000
4811026,Breton,2010,New Temp. Residents,,5.00000
4811026,Breton,2011,New Temp. Residents,,5.00000
4811026,Breton,2012,New Temp. Residents,,0.00000
4811026,Breton,2013,New Temp. Residents,,0.00000
4811031,Drayton Valley,2001,New Temp. Residents,,15.00000
4811031,Drayton Valley,2002,New Temp. Residents,,35.00000
4811031,Drayton Valley,2003,New Temp. Residents,,10.00000
4811031,Drayton Valley,2004,New Temp. Residents,,15.00000
4811031,Drayton Valley,2005,New Temp. Residents,,10.00000
4811031,Drayton Valley,2006,New Temp. Residents,,15.00000
4811031,Drayton Valley,2007,New Temp. Residents,,20.00000
4811031,Drayton Valley,2008,New Temp. Residents,,35.00000
4811031,Drayton Valley,2009,New Temp. Residents,,60.00000
4811031,Drayton Valley,2010,New Temp. Residents,,55.00000
4811031,Drayton Valley,2011,New Temp. Residents,,75.00000
4811031,Drayton Valley,2012,New Temp. Residents,,95.00000
4811031,Drayton Valley,2013,New Temp. Residents,,140.00000
4811031,Drayton Valley,2014,New Temp. Residents,,165.00000
4811032,Brazeau County,2014,New Temp. Residents,,0.00000
4811032,Brazeau County,2001,New Temp. Residents,,0.00000
4811032,Brazeau County,2002,New Temp. Residents,,0.00000
4811032,Brazeau County,2003,New Temp. Residents,,0.00000
4811032,Brazeau County,2004,New Temp. Residents,,0.00000
4811032,Brazeau County,2005,New Temp. Residents,,0.00000
4811032,Brazeau County,2006,New Temp. Residents,,0.00000
4811032,Brazeau County,2007,New Temp. Residents,,0.00000
4811032,Brazeau County,2008,New Temp. Residents,,0.00000
4811032,Brazeau County,2009,New Temp. Residents,,0.00000
4811032,Brazeau County,2010,New Temp. Residents,,0.00000
4811032,Brazeau County,2011,New Temp. Residents,,0.00000
4811032,Brazeau County,2012,New Temp. Residents,,0.00000
4811032,Brazeau County,2013,New Temp. Residents,,0.00000
4811034,Parkland County,2001,New Temp. Residents,,0.00000
4811034,Parkland County,2002,New Temp. Residents,,0.00000
4811034,Parkland County,2003,New Temp. Residents,,0.00000
4811034,Parkland County,2004,New Temp. Residents,,0.00000
4811034,Parkland County,2005,New Temp. Residents,,0.00000
4811034,Parkland County,2006,New Temp. Residents,,0.00000
4811034,Parkland County,2007,New Temp. Residents,,0.00000
4811034,Parkland County,2008,New Temp. Residents,,0.00000
4811034,Parkland County,2009,New Temp. Residents,,0.00000
4811034,Parkland County,2010,New Temp. Residents,,10.00000
4811034,Parkland County,2011,New Temp. Residents,,5.00000
4811034,Parkland County,2012,New Temp. Residents,,15.00000
4811034,Parkland County,2013,New Temp. Residents,,10.00000
4811034,Parkland County,2014,New Temp. Residents,,10.00000
4811038,Seba Beach,2014,New Temp. Residents,,0.00000
4811038,Seba Beach,2001,New Temp. Residents,,0.00000
4811038,Seba Beach,2002,New Temp. Residents,,0.00000
4811038,Seba Beach,2003,New Temp. Residents,,0.00000
4811038,Seba Beach,2004,New Temp. Residents,,0.00000
4811038,Seba Beach,2005,New Temp. Residents,,0.00000
4811038,Seba Beach,2006,New Temp. Residents,,0.00000
4811038,Seba Beach,2007,New Temp. Residents,,0.00000
4811038,Seba Beach,2008,New Temp. Residents,,0.00000
4811038,Seba Beach,2009,New Temp. Residents,,0.00000
4811038,Seba Beach,2010,New Temp. Residents,,0.00000
4811038,Seba Beach,2011,New Temp. Residents,,0.00000
4811038,Seba Beach,2012,New Temp. Residents,,0.00000
4811038,Seba Beach,2013,New Temp. Residents,,0.00000
4810034,Mannville,2001,New Temp. Residents,,0.00000
4810034,Mannville,2002,New Temp. Residents,,0.00000
4810034,Mannville,2003,New Temp. Residents,,0.00000
4810034,Mannville,2004,New Temp. Residents,,0.00000
4810034,Mannville,2005,New Temp. Residents,,0.00000
4810034,Mannville,2006,New Temp. Residents,,0.00000
4810034,Mannville,2007,New Temp. Residents,,0.00000
4810034,Mannville,2008,New Temp. Residents,,0.00000
4810034,Mannville,2009,New Temp. Residents,,0.00000
4810034,Mannville,2010,New Temp. Residents,,5.00000
4810034,Mannville,2011,New Temp. Residents,,0.00000
4810034,Mannville,2012,New Temp. Residents,,0.00000
4810034,Mannville,2013,New Temp. Residents,,0.00000
4810034,Mannville,2014,New Temp. Residents,,0.00000
4810039,Lloydminster (Part),2014,New Temp. Residents,,290.00000
4810039,Lloydminster (Part),2001,New Temp. Residents,,40.00000
4810039,Lloydminster (Part),2002,New Temp. Residents,,35.00000
4810039,Lloydminster (Part),2003,New Temp. Residents,,40.00000
4810039,Lloydminster (Part),2004,New Temp. Residents,,40.00000
4810039,Lloydminster (Part),2005,New Temp. Residents,,35.00000
